CustomerKey,GeographyKey,CustomerAlternateKey,Full_Name,BirthDate,Gender,EmailAddress,AddressLine1,Phone,City,StateProvinceName,Country
23730,50,AW00023730,Morgan Rodriguez,1956-09-10,Female,morgan41@adventure-works.com,5495 Glendale Circle,162-555-0126,Haney,British Columbia,Canada
23731,54,AW00023731,Jose Thompson,1962-11-14,Male,jose77@adventure-works.com,935 Rheem Drive,989-555-0126,N. Vancouver,British Columbia,Canada
23732,609,AW00023732,Xavier Wood,1956-08-09,Male,xavier43@adventure-works.com,4118 Hillsborough Dr.,130-555-0154,Bellingham,Washington,United States
23733,611,AW00023733,Natasha Gomez,1968-02-16,Female,natasha1@adventure-works.com,5823 Danielle Court,260-555-0126,Bremerton,Washington,United States
23734,548,AW00023734,Melanie Wood,1956-12-13,Female,melanie17@adventure-works.com,9555 Holiday Hills Drive,170-555-0185,Salem,Oregon,United States
23735,548,AW00023735,Amanda Washington,1956-12-29,Female,amanda34@adventure-works.com,1207 Concerto Circle,957-555-0113,Salem,Oregon,United States
23736,644,AW00023736,Sydney Rivera,1957-06-08,Female,sydney10@adventure-works.com,6102 Corte Poquito,141-555-0150,Walla Walla,Washington,United States
23737,300,AW00023737,Elena Velez Amezaga,1956-09-10,Female,elena0@adventure-works.com,9613 Camino Royale,545-555-0171,Beverly Hills,California,United States
23738,383,AW00023738,Julian Bennett,1963-10-07,Male,julian2@adventure-works.com,7405 Jacqueline Drive,127-555-0166,West Covina,California,United States
23739,299,AW00023739,Virginia Kapoor,1958-04-18,Female,virginia2@adventure-works.com,9406 Lincoln Dr,533-555-0112,Berkeley,California,United States
23740,355,AW00023740,Noah Jackson,1963-11-11,Male,noah52@adventure-works.com,3951 Calle Verde Drive,765-555-0191,Redwood City,California,United States
23741,611,AW00023741,Dana Romero,1958-05-02,Female,dana1@adventure-works.com,7511 Azores Circle,665-555-0132,Bremerton,Washington,United States
23742,331,AW00023742,Morgan Cox,1959-01-01,Female,morgan58@adventure-works.com,6814 Gatewood Court,557-555-0158,La Jolla,California,United States
23743,258,AW00023743,Terrence Xu,1985-07-05,Male,terrence5@adventure-works.com,3884 Bates Court,1 (11) 500 555-0114,Maidenhead,England,United Kingdom
23744,180,AW00023744,Barry Prasad,1985-10-21,Male,barry10@adventure-works.com,"82, rue Henri Gagnon",1 (11) 500 555-0111,Colomiers,Garonne (Haute),France
23745,197,AW00023745,Dana Vazquez,1986-01-30,Female,dana7@adventure-works.com,"40, rue Georges-Clémenceau",1 (11) 500 555-0152,Paris,Seine (Paris),France
23746,200,AW00023746,Lane Sacksteder,1986-04-15,Female,lane1@adventure-works.com,"70, rue Georges-Clémenceau",114-555-0100,Paris,Seine (Paris),France
23747,235,AW00023747,Theodore Romero,1986-05-22,Male,theodore9@adventure-works.com,8011 McNutt Ave,1 (11) 500 555-0199,Cambridge,England,United Kingdom
23748,211,AW00023748,Yolanda Pal,1983-08-16,Female,yolanda11@adventure-works.com,"19, avenue de la Gare",1 (11) 500 555-0110,Les Ulis,Essonne,France
23749,204,AW00023749,Brandi Ashe,1983-11-07,Female,brandi5@adventure-works.com,"38, rue de l´Esplanade",1 (11) 500 555-0111,Paris,Seine (Paris),France
23750,246,AW00023750,Tanya Serrano,1979-08-23,Female,tanya13@adventure-works.com,3238 Laguna Circle,1 (11) 500 555-0145,London,England,United Kingdom
23751,259,AW00023751,Lacey Lal,1980-03-20,Female,lacey43@adventure-works.com,4195 Sea Point Way,1 (11) 500 555-0195,Milton Keynes,England,United Kingdom
23752,267,AW00023752,Devin Torres,1980-06-03,Male,devin71@adventure-works.com,1753 Camby Rd.,1 (11) 500 555-0188,Runcorn,England,United Kingdom
23753,239,AW00023753,Arthur Sara,1978-09-10,Male,arthur12@adventure-works.com,495 Saddlehill Lane,1 (11) 500 555-0168,Gloucestershire,England,United Kingdom
23754,217,AW00023754,Cassie Goel,1977-08-12,Female,cassie18@adventure-works.com,"343, avenue Reille",1 (11) 500 555-0186,Paris La Defense,Hauts de Seine,France
23755,131,AW00023755,Louis Wu,1983-05-06,Male,louis45@adventure-works.com,Knaackstr 442,1 (11) 500 555-0160,Frankfurt,Hessen,Germany
23756,211,AW00023756,Omar Jai,1978-06-07,Male,omar31@adventure-works.com,"1, rue Pierre-Demoulin",1 (11) 500 555-0142,Les Ulis,Essonne,France
23757,171,AW00023757,James Roberts,1977-11-08,Male,james53@adventure-works.com,Parise Straße 75,1 (11) 500 555-0135,Neunkirchen,Saarland,Germany
23758,201,AW00023758,Virginia Malhotra,1978-11-22,Female,virginia6@adventure-works.com,"82, route de Marseille",1 (11) 500 555-0162,Paris,Seine (Paris),France
23759,146,AW00023759,Clinton Alonso,1979-06-16,Male,clinton5@adventure-works.com,Hüttenstr 8095,1 (11) 500 555-0165,Frankfurt am Main,Hamburg,Germany
23760,233,AW00023760,Nina Sharma,1979-03-04,Female,nina10@adventure-works.com,7355 San Benito,1 (11) 500 555-0132,Bracknell,England,United Kingdom
23761,208,AW00023761,Tonya Pal,1978-01-16,Female,tonya11@adventure-works.com,"671, place du Tertre",1 (11) 500 555-0116,Saint Germain en Laye,Yveline,France
23762,275,AW00023762,Ruben Ramos,1983-09-17,Male,ruben40@adventure-works.com,1228 Francine Court,1 (11) 500 555-0112,Wokingham,England,United Kingdom
23763,217,AW00023763,Micheal Romero,1978-01-10,Male,micheal4@adventure-works.com,"2, rue de l´Esplanade",1 (11) 500 555-0111,Paris La Defense,Hauts de Seine,France
23764,115,AW00023764,Alisha Liu,1983-03-10,Female,alisha4@adventure-works.com,Winter der Böck 5085,1 (11) 500 555-0150,Eilenburg,Brandenburg,Germany
23765,171,AW00023765,Kelly Price,1977-08-30,Female,kelly4@adventure-works.com,Moritzstr 46,1 (11) 500 555-0148,Neunkirchen,Saarland,Germany
23766,161,AW00023766,Cassandra Martinez,1977-10-30,Female,cassandra19@adventure-works.com,Königstr 426,1 (11) 500 555-0144,Solingen,Nordrhein-Westfalen,Germany
23767,269,AW00023767,Arianna Bennett,1977-01-22,Female,arianna1@adventure-works.com,3228 Pembroke Dr,1 (11) 500 555-0151,Stoke-on-Trent,England,United Kingdom
23768,267,AW00023768,Joshua Garcia,1977-01-23,Male,joshua18@adventure-works.com,9943 Stonehedge Dr.,1 (11) 500 555-0187,Runcorn,England,United Kingdom
23769,242,AW00023769,Natasha Dominguez,1976-07-03,Female,natasha12@adventure-works.com,8721 Nahua,1 (11) 500 555-0181,Lancaster,England,United Kingdom
23770,258,AW00023770,Jamie Carlson,1976-11-08,Male,jamie40@adventure-works.com,8191 Scenic Ct.,1 (11) 500 555-0163,Maidenhead,England,United Kingdom
23771,225,AW00023771,Julio Gomez,1976-08-03,Male,julio0@adventure-works.com,"38, rue Villedo",1 (11) 500 555-0192,Orly,Val de Marne,France
23772,152,AW00023772,Cory Raman,1976-07-05,Male,cory10@adventure-works.com,Postfach 55 44 99,1 (11) 500 555-0199,Berlin,Nordrhein-Westfalen,Germany
23773,179,AW00023773,Jon Cai,1976-07-05,Male,jon41@adventure-works.com,"1812, avenue de l´Europe",1 (11) 500 555-0180,Saint Ouen,Charente-Maritime,France
23774,237,AW00023774,Reginald Harrison,1976-10-28,Male,reginald18@adventure-works.com,1160 Bella Avenue,1 (11) 500 555-0112,Esher-Molesey,England,United Kingdom
23775,263,AW00023775,Cedric Shan,1975-09-02,Male,cedric31@adventure-works.com,3753 Shenandoah Drive,1 (11) 500 555-0165,Oxford,England,United Kingdom
23776,177,AW00023776,Cristina Yuan,1975-10-20,Female,cristina6@adventure-works.com,Postfach 44 11 11,1 (11) 500 555-0185,Stuttgart,Saarland,Germany
23777,260,AW00023777,Candice Zhang,1975-12-05,Female,candice8@adventure-works.com,4810 Veronica Ct.,1 (11) 500 555-0196,Milton Keynes,England,United Kingdom
23778,215,AW00023778,Louis Huang,1977-04-02,Male,louis44@adventure-works.com,"7, rue des Vendangeurs",1 (11) 500 555-0189,Colombes,Hauts de Seine,France
23779,253,AW00023779,Deanna Dominguez,1977-04-17,Female,deanna39@adventure-works.com,9505 Hargate Court,1 (11) 500 555-0164,London,England,United Kingdom
23780,189,AW00023780,Mason Stewart,1975-10-06,Male,mason24@adventure-works.com,"6, rue Lafayette",1 (11) 500 555-0166,Roubaix,Nord,France
23781,361,AW00023781,Jordyn Ross,1980-12-29,Female,jordyn3@adventure-works.com,4224 Greenview Court,817-555-0136,San Gabriel,California,United States
23782,632,AW00023782,Edward Bryant,1980-12-18,Male,edward66@adventure-works.com,3134 Rose Ann Dr.,186-555-0198,Port Orchard,Washington,United States
23783,51,AW00023783,Zachary Smith,1936-10-05,Male,zachary40@adventure-works.com,4399 Mary Drive,917-555-0152,Langford,British Columbia,Canada
23784,536,AW00023784,Preston Arun,1977-10-20,Male,preston5@adventure-works.com,2119 Little Dr,386-555-0178,Beaverton,Oregon,United States
23785,634,AW00023785,Taylor Harris,1972-02-12,Female,taylor61@adventure-works.com,6126 North Sixth Street,508-555-0146,Redmond,Washington,United States
23786,609,AW00023786,Carrie Serrano,1959-09-12,Female,carrie15@adventure-works.com,6316 Damascus Loop,416-555-0138,Bellingham,Washington,United States
23787,299,AW00023787,Adrian Ward,1960-02-01,Male,adrian5@adventure-works.com,3243 Juniper Dr.,731-555-0128,Berkeley,California,United States
23788,301,AW00023788,Michael Smith,1960-02-22,Male,michael33@adventure-works.com,3928 San Francisco,821-555-0113,Burbank,California,United States
23789,311,AW00023789,Ryan Walker,1959-09-05,Male,ryan59@adventure-works.com,4255 Alpine Rd.,586-555-0134,Concord,California,United States
23790,543,AW00023790,Isabella Williams,1960-11-19,Female,isabella59@adventure-works.com,2291 Kreuger Drive,543-555-0167,Lebanon,Oregon,United States
23791,644,AW00023791,Aaron Griffin,1961-04-12,Male,aaron20@adventure-works.com,828 Pinewood Court,306-555-0143,Walla Walla,Washington,United States
23792,612,AW00023792,Jessie Wu,1960-09-10,Male,jessie12@adventure-works.com,3422 Meadowvale Court,170-555-0112,Burien,Washington,United States
23793,612,AW00023793,Ryan Kumar,1960-10-08,Male,ryan32@adventure-works.com,7726 N Jackson Way,394-555-0182,Burien,Washington,United States
23794,314,AW00023794,Abigail Powell,1960-09-13,Female,abigail33@adventure-works.com,9537 Ridgewood Drive,131-555-0151,Daly City,California,United States
23795,312,AW00023795,Lauren Moore,1961-04-15,Female,lauren26@adventure-works.com,7972 Rolling Green Circle,574-555-0176,Coronado,California,United States
23796,355,AW00023796,Miguel Young,1971-10-03,Male,miguel25@adventure-works.com,3457 Bel Air Drive,123-555-0179,Redwood City,California,United States
23797,337,AW00023797,Nathan Perez,1961-08-30,Male,nathan40@adventure-works.com,3576 Frigate Ct.,512-555-0167,Long Beach,California,United States
23798,54,AW00023798,Julia Kelly,1962-03-12,Female,julia64@adventure-works.com,7770 Brodia Court,753-555-0112,N. Vancouver,British Columbia,Canada
23799,298,AW00023799,Carolyn Chandra,1962-08-14,Female,carolyn3@adventure-works.com,6427 Powell Drive,589-555-0167,Bellflower,California,United States
23800,331,AW00023800,Kaylee Cox,1963-04-08,Female,kaylee8@adventure-works.com,6110 J Ave,420-555-0197,La Jolla,California,United States
23801,548,AW00023801,Taylor Wood,1962-09-05,Female,taylor27@adventure-works.com,1825 Corte Del Prado,787-555-0124,Salem,Oregon,United States
23802,548,AW00023802,Emily Diaz,1968-11-19,Female,emily47@adventure-works.com,7305 Terry Lynn Lane,340-555-0113,Salem,Oregon,United States
23803,62,AW00023803,Bernard Thames,1962-11-14,Male,bernard1@adventure-works.com,6115 Sierra Drive,144-555-0180,Royal Oak,British Columbia,Canada
23804,611,AW00023804,Kristen Ma,1969-07-03,Female,kristen14@adventure-works.com,8537 Partridge Dr.,942-555-0170,Bremerton,Washington,United States
23805,542,AW00023805,Luke Hayes,1963-12-22,Male,luke12@adventure-works.com,3947 Vista Valley Rd,879-555-0197,Lake Oswego,Oregon,United States
23806,52,AW00023806,Olivia Foster,1964-02-16,Female,olivia61@adventure-works.com,246 Weatherly Way,308-555-0132,Langley,British Columbia,Canada
23807,314,AW00023807,Carson Hughes,1963-08-10,Male,carson10@adventure-works.com,9108 Mcelroy,450-555-0163,Daly City,California,United States
23808,336,AW00023808,Spencer Perry,1980-04-30,Male,spencer9@adventure-works.com,6836 Somerset Pl.,671-555-0133,Lincoln Acres,California,United States
23809,343,AW00023809,Danielle Sanchez,1963-10-21,Female,danielle27@adventure-works.com,3223 White Dr.,978-555-0121,National City,California,United States
23810,331,AW00023810,Sarah Lee,1964-03-08,Female,sarah24@adventure-works.com,6490 Haviland Place,623-555-0113,La Jolla,California,United States
23811,361,AW00023811,Ethan Powell,1969-12-31,Male,ethan5@adventure-works.com,9482 Rosebrook Ct.,681-555-0186,San Gabriel,California,United States
23812,359,AW00023812,Cameron Butler,1970-09-15,Male,cameron9@adventure-works.com,5756 Mehaffey Way,829-555-0110,San Diego,California,United States
23813,355,AW00023813,Hannah Bennett,1965-01-03,Female,hannah24@adventure-works.com,3500 Woodcrest Dr.,352-555-0138,Redwood City,California,United States
23814,374,AW00023814,Angela Foster,1965-01-20,Female,angela19@adventure-works.com,3396 Castle Rock Road,296-555-0164,Torrance,California,United States
23815,358,AW00023815,Julia Ward,1965-05-25,Female,julia57@adventure-works.com,6316 Parkway Drive,508-555-0120,San Carlos,California,United States
23816,312,AW00023816,Natalie Johnson,1964-12-22,Female,natalie69@adventure-works.com,9905 Scenic Drive,183-555-0196,Coronado,California,United States
23817,543,AW00023817,Kaitlyn Murphy,1965-02-12,Female,kaitlyn53@adventure-works.com,8213 Dianda Dr,248-555-0168,Lebanon,Oregon,United States
23818,307,AW00023818,Cassidy Gonzales,1983-11-13,Female,cassidy18@adventure-works.com,4312 Wintergreen Court,929-555-0162,Chula Vista,California,United States
23819,68,AW00023819,Vanessa Washington,1984-04-10,Female,vanessa14@adventure-works.com,5210 Lillian Dr,101-555-0122,Vancouver,British Columbia,Canada
23820,536,AW00023820,Isabelle Diaz,1979-01-31,Female,isabelle20@adventure-works.com,6179 Norris Court,597-555-0171,Beaverton,Oregon,United States
23821,614,AW00023821,Jordan Lal,1978-11-20,Male,jordan25@adventure-works.com,2572 Hill Dr,611-555-0154,Edmonds,Washington,United States
23822,547,AW00023822,Sierra Campbell,1979-03-02,Female,sierra6@adventure-works.com,4877 Banana Court,177-555-0172,Portland,Oregon,United States
23823,298,AW00023823,Samuel Davis,1984-05-14,Male,samuel63@adventure-works.com,307 Almondtree Circle,653-555-0118,Bellflower,California,United States
23824,315,AW00023824,Edward Carter,1984-10-09,Male,edward12@adventure-works.com,771 Northridge Drive,143-555-0165,Downey,California,United States
23825,325,AW00023825,Katherine Coleman,1978-08-19,Female,katherine31@adventure-works.com,8120 E Lane,204-555-0163,Glendale,California,United States
23826,337,AW00023826,Dalton Ross,1984-09-17,Male,dalton49@adventure-works.com,5002 Starflower Dr.,149-555-0166,Long Beach,California,United States
23827,69,AW00023827,Wyatt Hall,1983-09-21,Male,wyatt25@adventure-works.com,8252 Northridge Drive,101-555-0134,Victoria,British Columbia,Canada
23828,311,AW00023828,Carolyn Carlson,1977-04-18,Female,carolyn39@adventure-works.com,3783 Terra Calitina,944-555-0119,Concord,California,United States
23829,51,AW00023829,Anthony Rodriguez,1978-05-23,Male,anthony6@adventure-works.com,8539 Glazier Dr.,439-555-0185,Langford,British Columbia,Canada
23830,53,AW00023830,Cameron White,1978-03-05,Male,cameron31@adventure-works.com,6096 Pheasant Circle,297-555-0143,Metchosin,British Columbia,Canada
23831,536,AW00023831,Colleen Jai,1977-08-07,Female,colleen35@adventure-works.com,9424 Oakgrove,639-555-0119,Beaverton,Oregon,United States
23832,609,AW00023832,Alexandra Ramirez,1978-03-19,Female,alexandra18@adventure-works.com,1876 La Costa Ct.,862-555-0162,Bellingham,Washington,United States
23833,618,AW00023833,Kevin Gonzales,1983-02-07,Male,kevin19@adventure-works.com,4833 Heather Pl,625-555-0186,Issaquah,Washington,United States
23834,635,AW00023834,Ethan Long,1977-12-04,Male,ethan6@adventure-works.com,6104 North Civic Drive,910-555-0185,Renton,Washington,United States
23835,326,AW00023835,Marcus Jackson,1983-08-08,Male,marcus12@adventure-works.com,8040 Hill Ct,397-555-0155,Grossmont,California,United States
23836,336,AW00023836,Chloe Carter,1977-08-03,Female,chloe7@adventure-works.com,7294 Kathleen Drive,514-555-0188,Lincoln Acres,California,United States
23837,311,AW00023837,Jonathan Li,1981-10-11,Male,jonathan25@adventure-works.com,240 Rapallo Lane,873-555-0185,Concord,California,United States
23838,312,AW00023838,Ariana Ready,1976-02-19,Female,ariana18@adventure-works.com,2411 Hazelnut Lane,126-555-0118,Coronado,California,United States
23839,310,AW00023839,Savannah Howard,1981-06-22,Female,savannah10@adventure-works.com,7761 Azoras Cir,978-555-0168,Colma,California,United States
23840,307,AW00023840,Mason Ward,1981-12-02,Male,mason12@adventure-works.com,5430 Park Glen Ct.,240-555-0147,Chula Vista,California,United States
23841,385,AW00023841,Sydney Phillips,1981-03-09,Female,sydney48@adventure-works.com,4919 Ham Court,108-555-0165,Woodland Hills,California,United States
23842,51,AW00023842,Connor Bryant,1976-03-25,Male,connor12@adventure-works.com,2495 Rachele Road,182-555-0167,Langford,British Columbia,Canada
23843,338,AW00023843,Marcus Patterson,1976-03-19,Male,marcus60@adventure-works.com,6660 Acardia Pl.,394-555-0114,Los Angeles,California,United States
23844,632,AW00023844,Alexandra Gonzales,1974-10-29,Female,alexandra38@adventure-works.com,1160 Bella Avenue,378-555-0171,Port Orchard,Washington,United States
23845,355,AW00023845,Madeline Turner,1975-02-11,Female,madeline4@adventure-works.com,6732 Arcadia Pl.,632-555-0134,Redwood City,California,United States
23846,68,AW00023846,Aidan Diaz,1974-12-18,Male,aidan23@adventure-works.com,7178 B Avenue I,342-555-0173,Vancouver,British Columbia,Canada
23847,536,AW00023847,Chad Sharma,1974-08-29,Male,chad11@adventure-works.com,7086 C Wharton Way,782-555-0118,Beaverton,Oregon,United States
23848,300,AW00023848,Pamela Sai,1974-12-03,Female,pamela9@adventure-works.com,1372 Quartermaster,437-555-0199,Beverly Hills,California,United States
23849,627,AW00023849,Alexis Simmons,1976-07-03,Female,alexis38@adventure-works.com,3803 Frayne Lane,399-555-0195,Marysville,Washington,United States
23850,627,AW00023850,Anna Hall,1977-05-19,Female,anna61@adventure-works.com,7932 Cataline Avenue,329-555-0123,Marysville,Washington,United States
23851,552,AW00023851,Mariah Rogers,1976-10-12,Female,mariah42@adventure-works.com,2579 The Trees Dr.,491-555-0125,W. Linn,Oregon,United States
